city_x	station_id	request_date	answer_date	bike_available	name	address	banking	bonus	bike_stands	available_bike_stands	available_bikes	status	last_update	city_y	id	company	latitude	longitude	altitude	id_pollution	dist_bike_pollution
amiens	23	2022-06-02T18:42:25	2022-06-02T20:48	10	023-BUAT	118, rue de Coulmiers	False	False	11	5.0	5.0	OPEN	1650455200000.0	nantes	23	JCDeceaux	47.2271454682246	-1.5424047412504	28.0	FR23188	0.748660380215689
amiens	23	2022-06-02T18:42:25	2022-06-02T20:48	10	00023 - COMBATTANTS	6 BD LAZARE CARNOT	True	False	26	7.0	19.0	OPEN	1650455739000.0	toulouse	23	JCDeceaux	43.60128593726337	1.452057713684133	156.0	FR12008	1.033472852769835
amiens	23	2022-06-02T18:42:25	2022-06-02T20:48	10	023 Les Arceaux				16					montpellier	23	En regie	43.611991	3.867157	41.0	FR08003	0.1205291408770237
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	11- PORT D' AMONT	Bd Du Port D' Amont	True	False	20	14.0	6.0	OPEN	1650455705000.0	amiens	11	JCDeceaux	49.89557785209512	2.306191079777315	32.0	FR18053	0.6968600284957767
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	11 - JEAN CORNET	Place Jean Cornet	False	False	10	5.0	5.0	OPEN	1650455378000.0	besancon	11	JCDeceaux	47.236363	6.028817	252.0	FR82002	0.1774254166076734
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	11 - PLACE DU PRINTEMPS	Rue du Printemps angle Rue Courte	False	False	13	8.0	5.0	OPEN	1650455136000.0	mulhouse	11	JCDeceaux	47.750127	7.348552	237.0	FR16057	0.8198841241878551
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	00011 - MAZAGRAN - FOCH (CB)	Boulevard Foch	True	False	28	8.0	20.0	OPEN	1650455318000.0	nancy	11	JCDeceaux	48.6894760345252	6.17650546239553	210.0	FR30024	0.125141253209242
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	011-CALVAIRE	8, rue du Calvaire - Place des Volontaires de la Défense Passive	False	False	15	7.0	8.0	OPEN	1650455168000.0	nantes	11	JCDeceaux	47.2155789424271	-1.56067528370012	30.0	FR23251	1.353136114063876
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	11- CLEMENCEAU JOFFRE	COURS CLEMENCEAU	True	False	20	6.0	14.0	OPEN	1650455148000.0	rouen	11	JCDeceaux	49.43464613956876	1.087959490140167	8.0	FR25500	0.5171459232796521
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	00011 - PLACE DE LA DAURADE	2 PL DE LA DAURADE	True	False	23	15.0	7.0	OPEN	1650455375000.0	toulouse	11	JCDeceaux	43.60215	1.44026	150.0	FR12009	0.2665947885711221
amiens	11	2022-06-02T18:41:28	2022-06-02T20:48	10	011 Plan Cabanes				12					montpellier	11	En regie	43.608491	3.868389	43.0	FR08003	0.3820823426651574
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	01 - SAINT PIERRE	Rue Eloi Morel angle bd baraban	True	False	20	11.0	9.0	OPEN	1650455592000.0	amiens	1	JCDeceaux	49.901646	2.303244	27.0	FR18053	0.1405294698494096
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	01 - GARE VIOTTE (CB)	Parc des Glacis - Entrée Avenue de la Paix	True	True	30	8.0	22.0	OPEN	1650455524000.0	besancon	1	JCDeceaux	47.24656	6.022551	279.0	FR82514	0.7859822910382851
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	01 - LATTRE DE TASSIGNY	AVENUE DU MARECHAL DE LATTRE DE TASSIGNY	True	False	26	22.0	3.0	OPEN	1650455533000.0	creteil	1	JCDeceaux	48.7988350967829	2.45387633773323	45.0	FR04008	1.4303380642432253
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	00001 - BORNE SOLAIRE	Borne solaire n°1	False	False	3	0.0	0.0	CLOSED	1650455408000.0	lyon	1	JCDeceaux	45.767925469624	4.98118278984208	189.0	FR20046	1.835365012963888
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	01 - PARVIS DE LA GARE	Avenue du Général Leclerc	True	False	40	22.0	18.0	OPEN	1650455407000.0	mulhouse	1	JCDeceaux	47.742424	7.342152	245.0	FR16057	1.7310937331206144
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	00001 - DOMINICAINS - FOURRIER (CB)	Angle rue Pierre FOURRIER et rue des Dominicains	True	False	28	23.0	5.0	OPEN	1650455687000.0	nancy	1	JCDeceaux	48.6924654452072	6.18340055389445	205.0	FR30031	0.0705867397330718
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	001-PRÉFECTURE	Place du Port Communeau	True	False	33	21.0	12.0	OPEN	1650455191000.0	nantes	1	JCDeceaux	47.2198398196124	-1.55489134108209	12.0	FR23140	1.734316726127903
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	01 - THEATRE DES ARTS	DEVANT N°7 BIS RUE JEANNE D'ARC	True	False	25	13.0	12.0	OPEN	1650455677000.0	rouen	1	JCDeceaux	49.4395241490918	1.08880494987062	9.0	FR25500	0.0655410857854529
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	00001 - POIDS DE L'HUILE	12 RUE DU POIDS DE L'HUILE	True	False	19	10.0	9.0	OPEN	1650455655000.0	toulouse	1	JCDeceaux	43.604134687021045	1.445420780739279	158.0	FR12008	0.573083926882725
amiens	1	2022-06-02T18:40:20	2022-06-02T20:48	13	001 Rue Jules Ferry - Gare Saint-Roch				12					montpellier	1	En regie	43.605366	3.881346	35.0	FR08004	0.6934524069453935
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	13- GARE JULES BARNI	Rue Jules Barni	True	False	18	11.0	7.0	OPEN	1650455526000.0	amiens	13	JCDeceaux	49.889774	2.3091	32.0	FR18053	1.4018023036966982
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	13 - VICTOR HUGO	Place Victor Hugo (au niveau de la porte Noire, entrée de la Citadelle)	False	False	14	5.0	9.0	OPEN	1650455553000.0	besancon	13	JCDeceaux	47.234749	6.029566	260.0	FR82002	0.0202054236048567
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	13 - MARCHE	Rue du Président Roosevelt angle rue Franklin	False	False	13	6.0	7.0	OPEN	1650455628000.0	mulhouse	13	JCDeceaux	47.750923	7.329854	237.0	FR16069	0.8452946152180136
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	00013 - SAINT NICOLAS - CHARLES III	71 rue Saint-Nicolas	False	False	16	8.0	8.0	OPEN	1650455569000.0	nancy	13	JCDeceaux	48.688015	6.187451	201.0	FR30034	0.0173614388568017
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	013-BRETAGNE SUD	3, rue Pierre Chereau	False	False	20	10.0	10.0	OPEN	1650455504000.0	nantes	13	JCDeceaux	47.216787949913	-1.55916106661899	24.0	FR23251	1.5403656970102402
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	13- SAINT SEVER	PLACE SAINT SEVER	True	False	20	13.0	7.0	OPEN	1650455373000.0	rouen	13	JCDeceaux	49.430880514851474	1.086095305349564	10.0	FR25500	0.9464048656202554
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	00013 - LOIS - ESQUILE	1 RUE DE L ESQUILE	True	False	15	13.0	2.0	OPEN	1650455694000.0	toulouse	13	JCDeceaux	43.6062131819025	1.44133107759038	150.0	FR12009	0.2483805516645593
amiens	13	2022-06-02T18:45:55	2022-06-02T20:48	2	013 Emile Combes				8					montpellier	13	En regie	43.616742	3.87998	29.0	FR08004	1.4068704845457285
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	07- COLLEGE SAINT-MARTIN	68 rue Delpech à proximité du Collège St Martin	True	False	15	7.0	8.0	OPEN	1650453091000.0	amiens	7	JCDeceaux	49.8842726	2.294836	59.0	FR18079	1.4928187942557285
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	07 - GARE MOUILLERE	Parvis de la Gare	False	False	18	10.0	8.0	OPEN	1650455703000.0	besancon	7	JCDeceaux	47.240166	6.033729	256.0	FR82002	0.7500980546543542
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	07- AVENUE DU DOCTEUR PAUL CASALIS	Avenue du docteur Paul Casalis	True	False	20	16.0	3.0	OPEN	1650455464000.0	creteil	7	JCDeceaux	48.78021352952279	2.469692230994849	59.0	FR04034	0.9972336359610332
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	07 - MAIRIE	Av du Président Kennedy angle rue Pierre et Marie Curie devant Credit Mutuel	False	False	15	8.0	7.0	OPEN	1650455337000.0	mulhouse	7	JCDeceaux	47.74941110084169	7.335779025655298	241.0	FR16069	1.3134164294477404
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	00007 - PLACE ST EPVRE  (CB)	Place du Colonel Fabien	True	False	20	13.0	7.0	OPEN	1650455144000.0	nancy	7	JCDeceaux	48.6952351	6.1798109	207.0	FR30032	0.0622172560816021
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	007-BARILLERIE	2, allée Penthièvre	True	False	30	18.0	12.0	OPEN	1650455739000.0	nantes	7	JCDeceaux	47.2153313580104	-1.55612612597517	14.0	FR23140	1.2702636781104684
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	07- CHU - BOULEVARD GAMBETTA	RUE D' AMIENS	True	False	20	7.0	13.0	OPEN	1650455438000.0	rouen	7	JCDeceaux	49.43885379551624	1.107488426850231	9.0	FR25053	0.6929799598037727
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	00007 - PLACE VICTOR HUGO	6 RUE DU REMPART VILLENEUVE	True	False	25	14.0	11.0	OPEN	1650455255000.0	toulouse	7	JCDeceaux	43.605852162177925	1.446593812218414	155.0	FR12009	0.7198424816865114
amiens	7	2022-06-02T18:45:10	2022-06-02T20:48	9	007 Foch				8					montpellier	7	En regie	43.610989	3.873345	61.0	FR08004	0.6679524539275763
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	21- MAISON DE LA CULTURE	Place Léon Gontier	True	False	20	11.0	9.0	OPEN	1650455134000.0	amiens	21	JCDeceaux	49.89392165574068	2.292724729098195	32.0	FR18053	1.5022808728638573
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	21 - DEPORTES	Avenue Fontaine Argent angle Bld Diderot	True	False	12	5.0	7.0	OPEN	1650455262000.0	besancon	21	JCDeceaux	47.247787	6.036415	256.0	FR82002	1.62360423514217
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	21 - FONDERIE	Rue de la Locomotive angle Rue des Monteurs	True	False	27	20.0	7.0	OPEN	1650455176000.0	mulhouse	21	JCDeceaux	47.73966	7.332354	240.0	FR16069	1.3353552969600837
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	00021 - HOPITAL CENTRAL (CB)	45 avenue du Maréchal de Lattre de Tassigny	True	False	20	9.0	11.0	OPEN	1650455191000.0	nancy	21	JCDeceaux	48.6833502130976	6.19029660801914	206.0	FR30016	0.2789623719530412
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	021-TALENSAC SUD	6, rue Talensac	False	False	16	7.0	9.0	OPEN	1650455594000.0	nantes	21	JCDeceaux	47.2211433291291	-1.55647633932779	19.0	FR23140	1.906513421292247
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	21 - SIMONE DE BEAUVOIR	RUE DE LESSARD ANGLE AVENUE DE GRAMMOND	True	False	16	13.0	3.0	OPEN	1650455551000.0	rouen	21	JCDeceaux	49.427214017510224	1.096418417222262	3.0	FR25053	1.0694671280314048
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	00021 - CARNOT - LABEDA	63 BD LAZARE CARNOT	True	False	25	12.0	12.0	OPEN	1650455555000.0	toulouse	21	JCDeceaux	43.6041114379856	1.45024513036944	153.0	FR12008	0.9546058016625448
amiens	21	2022-06-02T18:38:15	2022-06-02T20:48	7	021 Port Marianne				16					montpellier	21	En regie	43.60032	3.89851	14.0	FR08030	1.0315707381236912
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	17- CIRQUE	Mail Albert 1er	True	False	20	12.0	8.0	OPEN	1650455656000.0	amiens	17	JCDeceaux	49.8887	2.2973	38.0	FR18053	1.6274192524797977
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	17 - PREFECTURE	Avenue de la Gare d'Eau face commissariat	False	False	14	7.0	7.0	OPEN	1650455387000.0	besancon	17	JCDeceaux	47.232903	6.020116	244.0	FR82001	0.5151374287549679
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	17 - PLACE DE LA REUNION	Rue de la Lanterne contre Temple St ETIENNE	True	False	28	22.0	6.0	OPEN	1650455609000.0	mulhouse	17	JCDeceaux	47.747038	7.338923	241.0	FR16057	1.378781712633394
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	00017 - CONSERVATOIRE - MANUFACTURE	27 rue Baron Louis - Angle quai Claude le Lorrain	False	False	15	10.0	5.0	OPEN	1650455682000.0	nancy	17	JCDeceaux	48.6957176856775	6.17133838702303	213.0	FR30032	0.1199882855902089
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	017-SAINTE ÉLISABETH	4, place Sainte Elisabeth	False	False	14	10.0	4.0	OPEN	1650455580000.0	nantes	17	JCDeceaux	47.2192139526135	-1.56157014764171	31.0	FR23251	1.7151753098298872
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	17- SAINT CLEMENT	RUE LECUYER ANGLE RUE LETHUILLIER PINEL	True	False	15	9.0	6.0	OPEN	1650455415000.0	rouen	17	JCDeceaux	49.42576540125409	1.076303569768087	10.0	FR25054	1.1601805863321408
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	00017 - STRASBOURG - SARDANE	7 BD DE STRASBOURG	True	False	23	18.0	5.0	OPEN	1650455685000.0	toulouse	17	JCDeceaux	43.6061069288979	1.44806182530316	151.0	FR12009	0.8741285210265547
amiens	17	2022-06-02T18:40:48	2022-06-02T20:48	10	017 Médiathèque Emile Zola				16					montpellier	17	En regie	43.608218	3.89314	23.0	FR08030	0.6034028595216512
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	27- CITÉ SCOLAIRE	bd saint quentin devant clinique vétérinaire	True	False	40	31.0	9.0	OPEN	1650455649000.0	amiens	27	JCDeceaux	49.879239	2.296116	67.0	FR18079	1.4188215465563987
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	27 - MAIRIE	Rue Megevand	False	False	15	8.0	7.0	OPEN	1650455449000.0	besancon	27	JCDeceaux	47.23678	6.022275	246.0	FR82001	0.1726354021868014
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	27 - CITE ADMINISTRATIVE	Avenue de Colmar devant Maison des Associations	False	False	10	7.0	3.0	OPEN	1650455640000.0	mulhouse	27	JCDeceaux	47.75645059182136	7.335962697690334	239.0	FR16057	1.021022210697484
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	00027 - NANCY THERMAL (CB)	Rue du Sergent Blandan	True	False	18	8.0	10.0	OPEN	1650455337000.0	nancy	27	JCDeceaux	48.6794397	6.1674761	226.0	FR30016	0.713052398525563
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	027-GUIST'HAU NORD	42, boulevard Gabriel Guist'Hau	False	False	15	6.0	9.0	OPEN	1650455529000.0	nantes	27	JCDeceaux	47.2179298163251	-1.56917188330244	35.0	FR23251	1.6086872211747347
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	27 - P+R MONT RIBOUDET		True	False	30	13.0	17.0	OPEN	1650455258000.0	rouen	27	JCDeceaux	49.448589	1.064651	6.0	FR25037	1.5774109261506029
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	00027 - QUAI DE TOUNIS	20 M APRES 122 QUAI DE TOUNIS	True	False	23	13.0	10.0	OPEN	1650455698000.0	toulouse	27	JCDeceaux	43.5993837281482	1.4404611064057	145.0	FR12008	0.1847744831539561
amiens	27	2022-06-02T18:39:00	2022-06-02T20:48	12	027 Odysseum				8					montpellier	27	En regie	43.603727	3.918979	23.0	FR08030	2.18762508585045
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	05- ST LEU	66 Rue St Leu	True	False	20	10.0	10.0	OPEN	1650455234000.0	amiens	5	JCDeceaux	49.8990979	2.3005394	26.0	FR18053	0.508985341003856
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	05 - ISEMBART	Quai de Strasbourg (Pont Denfert Rochereau)	False	False	10	5.0	5.0	OPEN	1650455517000.0	besancon	5	JCDeceaux	47.242756	6.02529	247.0	FR82001	0.7761770303190388
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	05 - GENERAL LECLERC / BARRAGE	144 RUE DU GENERAL LECLERC	True	False	18	9.0	8.0	OPEN	1650455561000.0	creteil	5	JCDeceaux	48.7868389124326	2.46856657248876	49.0	FR04034	1.5166326522598548
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	05 - METZ	Angle rue de Metz / AV du President Kennedy devant Chambre des Métiers	False	False	15	5.0	10.0	OPEN	1650455219000.0	mulhouse	5	JCDeceaux	47.749314	7.341124	242.0	FR16057	1.058996463663402
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	00005 - PLACE COLONEL DRIANT (CB)	Rue Drouin - Face au n°2	True	False	16	5.0	11.0	OPEN	1650455576000.0	nancy	5	JCDeceaux	48.6921301	6.1872695	199.0	FR30031	0.1078663064337208
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	005-BROSSARD	12, Allée Duquesne	False	False	18	9.0	9.0	OPEN	1650455164000.0	nantes	5	JCDeceaux	47.2188372304694	-1.55674926307655	12.0	FR23140	1.6641067022349303
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	05- HOTEL DE VILLE	RUE DE L HOPITAL	True	False	20	12.0	8.0	OPEN	1650455491000.0	rouen	5	JCDeceaux	49.44250558644192	1.098266338219107	19.0	FR25036	0.33871638147844
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	00005 - LEDUC	FACE AU 5 RUE RENE LEDUC	True	False	19	10.0	9.0	OPEN	1650455463000.0	toulouse	5	JCDeceaux	43.61184	1.45752	149.0	FR12009	2.007892629228175
amiens	5	2022-06-02T18:41:01	2022-06-02T20:48	13	005 Corum				12					montpellier	5	En regie	43.613989	3.8816	37.0	FR08004	1.222477771346594
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	06- CITADELLE MONTRESCU	Avenue du général du Gaulle	True	False	50	41.0	9.0	OPEN	1650455244000.0	amiens	6	JCDeceaux	49.904325	2.30082	42.0	FR18053	0.4909564894642013
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	06 - MICAUD (CB)	Avenue Edouard Droz	True	False	15	8.0	7.0	OPEN	1650455733000.0	besancon	6	JCDeceaux	47.242544	6.029782	250.0	FR82002	0.8495351781272888
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	06 - AVENUE DE LA BRECHE	AVENUE DE LA BRECHE	True	False	24	6.0	4.0	OPEN	1650455507000.0	creteil	6	JCDeceaux	48.78350102672993	2.454576358402657	37.0	FR04034	1.133188866964744
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	06 - PORTE JEUNE	Angle av de Colmar / av du President Kennedy devant Porte Jeune	True	False	18	15.0	3.0	OPEN	1650455317000.0	mulhouse	6	JCDeceaux	47.7500690513047	7.33871413913301	244.0	FR16057	1.1240713083822702
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	00006 - LES 2 RIVES (CB)	2 rue Emilie du Châtelet	True	False	16	14.0	2.0	OPEN	1650455264000.0	nancy	6	JCDeceaux	48.695420147586	6.19522861327582	198.0	FR30032	0.0840249083289582
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	006-PLACE DU CIRQUE	7, allée Duquesne	True	False	21	8.0	13.0	OPEN	1650455214000.0	nantes	6	JCDeceaux	47.217596682406	-1.55693764537887	13.0	FR23140	1.5371412273574236
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	06- CHU - RUE DE GERMONT	DEVANT N° 6 RUE EDOUARD ADAM	True	False	15	9.0	6.0	OPEN	1650455483000.0	rouen	6	JCDeceaux	49.44120118832223	1.105985502540096	14.0	FR25053	0.7346122386016323
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	00006 - LOIS	10 RUE DES LOIS	True	False	18	6.0	12.0	OPEN	1650455483000.0	toulouse	6	JCDeceaux	43.605203861406	1.44210144576893	152.0	FR12009	0.2521905591482962
amiens	6	2022-06-02T18:39:52	2022-06-02T20:48	9	006 Place Albert 1er - St Charles				31					montpellier	6	En regie	43.616768	3.873375	34.0	FR08003	0.9556425972398316
marseille	9087	2022-06-02T18:46:28	2022-06-02T20:48	1	9087-MAZARGUES	MAZARGUES - ROND POINT DE MAZARGUES (OBELISQUE)	True	False	21	9.0	12.0	OPEN	1650455603000.0	marseille	9087	JCDeceaux	43.25090386963733	5.403244616491982	35.0	FR03045	1.2193338770725284
marseille	8149	2022-06-02T18:48:24	2022-06-02T20:48	7	8149-391 MICHELET	391 MICHELET - 391 BOULEVARD MICHELET	True	False	19	10.0	9.0	OPEN	1650455365000.0	marseille	8149	JCDeceaux	43.25402727813068	5.401873594694653	32.0	FR03045	1.0246576551968647
marseille	9207	2022-06-02T18:41:15	2022-06-02T20:48	3	9207- TEISSEIRE - ROUBAUD	TEISSEIRE ROUBAUD - ANGLE RUE RAYMOND TEISSEIRE ET RUE MAGUY ROUBAUD	True	False	10	8.0	2.0	OPEN	1650455367000.0	marseille	9207	JCDeceaux	43.27252367086013	5.399686062414487	13.0	FR03006	0.4784545802655731
marseille	6254	2022-06-02T18:42:44	2022-06-02T20:48	4	6254-ROME - BERLIOZ - ITALIE	ROME ITALIE BERLIOZ - FACE AU 10 RUE BERLIOZ	True	False	15	13.0	2.0	OPEN	1650455174000.0	marseille	6254	JCDeceaux	43.28892000857008	5.383105742132375	26.0	FR03047	0.8941920721359696
marseille	1343	2022-06-02T18:46:23	2022-06-02T20:48	1	1343 - FLAMMARION GROBET	FLAMMARION GROBET - BOULEVARD CAMILLE FLAMMARION ANGLE RUE LOUIS GROBET	True	False	15	15.0	0.0	OPEN	1650455204000.0	marseille	1343	JCDeceaux	43.3046818705083	5.3901483781149	67.0	FR03043	0.4011729097907621
marseille	6113	2022-06-02T18:44:15	2022-06-02T20:48	3	6113-LODI VILLAGE	LODI VILLAGE - FACE AU 89 RUE DE LODI	True	False	15	10.0	5.0	OPEN	1650455529000.0	marseille	6113	JCDeceaux	43.2886166717576	5.387779642713593	42.0	FR03047	1.0090190271136914
marseille	1130	2022-06-02T18:48:17	2022-06-02T20:48	1	1130- NATIONAL LONGCHAMP	NATIONAL LONGCHAMP - 1 BD NATIONAL ANGLE LONGCHAMP	True	False	15	5.0	10.0	OPEN	1650455374000.0	marseille	1130	JCDeceaux	43.30123319837804	5.387773261785004	43.0	FR03047	0.618926407948311
marseille	1301	2022-06-02T18:39:03	2022-06-02T20:48	0	1301- ST CHARLES MARSEILLAISES	SAINT CHARLES MARSEILLAISES - PLACE DES MARSEILLAISES ANGLE RUE PHILIPPE DE GIRARD	True	True	19	9.0	10.0	OPEN	1650455496000.0	marseille	1301	JCDeceaux	43.301510278747365	5.379895702048497	41.0	FR03047	0.5777855049112091
marseille	7142	2022-06-02T18:43:47	2022-06-02T20:48	2	7142-CORNICHE RAPATRIES	CORNICHE RAPATRIES - CORNICHE J.F. KENNEDY FACE AU MEMORIAL DES RAPATRIES EN DIRECTION DU VIEUX PORT	True	False	15	9.0	6.0	OPEN	1650455341000.0	marseille	7142	JCDeceaux	43.270172262619184	5.365239906973955	5.0	FR03006	2.7974625066714287
marseille	6217	2022-06-02T18:43:05	2022-06-02T20:48	7	6217-ROSTAND - PREFECTURE	ROSTAND PREFECTURE - 6 RUE EDMOND ROSTAND ANGLE RUE SYLVABELLE	True	False	15	6.0	9.0	OPEN	1650455725000.0	marseille	6217	JCDeceaux	43.2896832563691	5.379650236474981	22.0	FR03047	0.8634237904518515
marseille	8147	2022-06-02T18:42:05	2022-06-02T20:48	6	8147 - MICHELET HUVEAUNE	MICHELET HUVEAUNE - ANGLE BOULEVARD MICHELET ET RUE JACQUES PICON	True	False	15	9.0	6.0	OPEN	1650455740000.0	marseille	8147	JCDeceaux	43.26796549967643	5.393967016838425	11.0	FR03006	0.9851940717255984
marseille	3320	2022-06-02T18:45:50	2022-06-02T20:48	2	3320 - BELLE DE MAI CADENAT	BELLE DE MAI CADENAT - PLACE BERNARD CADENAT	True	False	15	4.0	11.0	OPEN	1650455711000.0	marseille	3320	JCDeceaux	43.31181964585524	5.387375678428276	38.0	FR03004	0.4050049477703371
marseille	2184	2022-06-02T18:40:21	2022-06-02T20:48	2	2184-REPUBLIQUE-CATHALA	REPUBLIQUE CATHALA - RUE DE LA REPUBLIQUE ANGLE RUE JEAN MARC CATHALA	True	False	9	6.0	3.0	OPEN	1650455352000.0	marseille	2184	JCDeceaux	43.30056201196652	5.370488134608402	24.0	FR03047	1.162229782635746
marseille	2279	2022-06-02T18:39:13	2022-06-02T20:48	20	02279 - DOCKS LES TERRASSES DU PORT	SOUS A55 AU BOUT DES DOCKS FACE AU 22 QUAI DU LAZARET 13002	True	False	22	11.0	11.0	OPEN	1650455248000.0	marseille	2279	JCDeceaux	43.308731	5.36651	2.0	FR03004	1.9124289814425648
marseille	1344	2022-06-02T18:47:19	2022-06-02T20:48	0	1344 - FLAMMARION NATIONAL	FLAMMARION NATIONAL - BOULEVARD CAMILLE FLAMMARION ANGLE BOULEVARD NATIONAL	True	False	7	4.0	2.0	OPEN	1650455138000.0	marseille	1344	JCDeceaux	43.30353946127941	5.386356771062651	49.0	FR03043	0.7490814892062496
marseille	2272	2022-06-02T18:45:03	2022-06-02T20:48	6	2272- JOLIETTE-DUNKERQUE	JOLIETTE DUNKERQUE - PLACE DE LA JOLIETTE ANGLE BOULEVARD DUNKERQUE	True	False	14	14.0	0.0	OPEN	1650455146000.0	marseille	2272	JCDeceaux	43.3051302607768	5.36697414687028	11.0	FR03047	1.665466233554787
marseille	8068	2022-06-02T18:42:53	2022-06-02T20:48	5	8068-PRADO BORELY	PRADO BORELY - 579 AVENUE DU PRADO	True	False	9	6.0	3.0	OPEN	1650455365000.0	marseille	8068	JCDeceaux	43.262455920908494	5.375795816171145	2.0	FR03006	2.3883346037429782
marseille	4238	2022-06-02T18:46:45	2022-06-02T20:48	1	4238-LIBERATION-CHAPE-ESPERANDIEU	LIBERATION CHAPE ESPERANDIEU - BOULAVARD LIBERATION ANGLE RUE CHAPE	True	False	12	12.0	0.0	OPEN	1650455407000.0	marseille	4238	JCDeceaux	43.30200814368816	5.394684906357751	64.0	FR03043	0.3642453231258712
marseille	1003	2022-06-02T18:44:10	2022-06-02T20:48	9	1003 - PLACE SATHONAY	6 PLACE SATHONAY	True	False	15	14.0	0.0	OPEN	1650455550000.0	lyon	1003	JCDeceaux	45.769289	4.830127	191.0	FR20003	0.4974281098533941
marseille	1003	2022-06-02T18:44:10	2022-06-02T20:48	9	1003-PLACE AUX HUILES	PLACE AUX HUILES - COURS ESTIENNE D'ORVES ANGLE RUE SAINT SAENS	True	False	10	1.0	9.0	OPEN	1650455623000.0	marseille	1003	JCDeceaux	43.29312239728256	5.371867606488009	10.0	FR03047	1.059558307282584
